is_cancelled,lead_time,country,company,children,adults,meal,reservation_status_date,booking_changes
0,145,GBR,,0.0,2,HB,2017-01-05,1
0,77,ESP,,0.0,2,BB,2017-01-05,0
0,77,ESP,,0.0,2,BB,2017-01-05,0
0,77,ESP,,0.0,2,BB,2017-01-05,0
0,0,PRT,,0.0,2,BB,2017-01-05,0
0,0,ESP,,0.0,2,BB,2017-01-05,0
0,105,ESP,,0.0,2,BB,2017-01-05,0
0,105,ESP,,0.0,2,BB,2017-01-05,0
0,0,PRT,,0.0,2,BB,2017-01-05,0
0,68,NLD,,1.0,2,BB,2017-01-05,0
0,1,FRA,,0.0,1,Undefined,2017-01-05,1
0,93,ESP,,0.0,2,BB,2017-01-05,1
0,4,ESP,,0.0,2,BB,2017-01-05,0
0,1,BRA,,0.0,2,BB,2017-01-05,0
0,0,PRT,,0.0,2,BB,2017-01-05,0
0,42,BEL,,0.0,2,BB,2016-03-02,0
0,45,DEU,,0.0,2,SC,2016-03-09,2
0,0,PRT,,0.0,2,BB,2016-03-06,0
0,1,PRT,,0.0,2,BB,2016-03-06,0
0,1,ESP,,0.0,2,BB,2016-03-06,0
0,1,PRT,,0.0,2,BB,2016-03-06,0
0,2,ITA,,0.0,2,BB,2016-03-09,0
0,1,PRT,,0.0,1,BB,2016-03-08,0
0,1,FRA,,0.0,2,BB,2016-03-08,0
0,1,NLD,,0.0,2,BB,2016-03-08,0
0,1,GBR,,0.0,2,BB,2016-03-11,1
0,4,PRT,,0.0,1,BB,2016-03-10,0
0,1,ITA,,0.0,1,BB,2016-03-09,0
0,0,PRT,,0.0,1,BB,2016-03-09,0
0,0,PRT,,0.0,1,BB,2016-03-10,0
0,0,PRT,,0.0,2,BB,2017-01-06,0
0,153,DEU,,0.0,1,BB,2017-01-06,0
0,1,PRT,,0.0,1,BB,2017-01-06,0
0,76,ESP,,0.0,2,BB,2017-01-06,0
0,5,PRT,29.0,0.0,1,BB,2017-01-06,0
0,5,PRT,29.0,0.0,1,BB,2017-01-06,0
0,141,BEL,,0.0,2,HB,2017-01-06,1
0,0,PRT,,0.0,1,BB,2017-01-06,0
0,154,FRA,,0.0,2,BB,2017-01-06,0
0,237,ITA,,0.0,2,BB,2017-01-06,1
0,237,ITA,,0.0,2,BB,2017-01-06,1
0,31,PRT,,0.0,0,BB,2017-01-06,3
0,0,ESP,,0.0,2,HB,2017-01-06,0
0,0,NLD,,0.0,3,BB,2017-01-06,0
0,0,NLD,,0.0,3,BB,2017-01-07,0
0,0,NLD,,1.0,2,BB,2017-01-06,0
0,0,NLD,,1.0,2,BB,2017-01-07,0
0,0,FRA,,0.0,2,BB,2017-01-06,0
0,1,RUS,,0.0,1,BB,2017-01-06,0
0,0,FRA,,0.0,2,BB,2017-01-06,0
0,78,ESP,,0.0,2,BB,2017-01-06,0
0,43,BRA,,0.0,2,HB,2017-01-06,0
0,2,FRA,,0.0,2,BB,2017-01-06,0
0,1,PRT,,0.0,2,BB,2017-01-06,0
0,8,ITA,,0.0,2,BB,2017-01-06,0
0,43,BRA,,0.0,2,HB,2017-01-06,0
0,205,GBR,,0.0,2,BB,2017-01-06,0
0,1,USA,,0.0,2,BB,2017-01-06,1
0,1,BRA,,0.0,1,BB,2017-01-06,0
0,1,PRT,,0.0,2,BB,2017-01-06,0
0,2,BEL,,0.0,1,BB,2017-01-07,0
0,5,ESP,,0.0,2,BB,2017-01-07,0
0,0,PRT,270.0,0.0,1,BB,2017-01-07,1
0,0,PRT,270.0,0.0,1,BB,2017-02-01,0
0,4,PRT,270.0,0.0,1,BB,2017-03-09,0
0,7,PRT,270.0,0.0,1,BB,2017-06-09,0
0,6,ESP,,0.0,2,HB,2017-01-07,1
0,1,PRT,,0.0,2,BB,2017-01-07,0
0,0,PRT,,0.0,2,BB,2017-01-07,1
0,101,FRA,,0.0,2,BB,2017-01-07,0
0,21,PRT,,0.0,2,BB,2017-01-07,1
0,0,PRT,,0.0,2,BB,2017-03-04,1
0,54,USA,,2.0,2,BB,2017-01-07,0
0,34,ESP,,1.0,2,HB,2017-01-07,1
0,26,GBR,,0.0,2,BB,2017-01-07,0
0,26,GBR,,0.0,2,BB,2017-01-07,0
0,5,GBR,,0.0,2,BB,2017-01-07,0
0,0,ESP,,0.0,2,BB,2017-01-07,0
0,0,IRL,,0.0,1,BB,2017-01-07,1
0,0,IRL,,0.0,2,BB,2017-01-07,1
0,244,GBR,,0.0,2,BB,2017-01-07,0
0,325,GBR,,0.0,2,BB,2017-01-07,0
0,5,FRA,,2.0,2,BB,2017-01-07,0
0,73,GBR,,0.0,2,BB,2017-01-07,0
0,0,PRT,,0.0,2,BB,2017-01-07,0
0,124,SWE,,0.0,2,BB,2017-01-07,0
0,1,PRT,,0.0,2,BB,2017-01-07,0
0,20,GBR,,0.0,2,HB,2017-01-07,0
0,123,SWE,,0.0,2,BB,2017-01-07,1
0,105,FRA,,0.0,2,HB,2017-01-07,0
0,42,GBR,,0.0,2,HB,2017-01-08,0
0,3,PRT,,0.0,2,BB,2017-01-08,0
0,3,PRT,,0.0,1,BB,2017-01-08,0
0,45,ESP,,0.0,2,HB,2017-01-08,3
0,15,ESP,,0.0,2,HB,2017-01-08,1
0,3,PRT,,0.0,2,BB,2017-01-08,0
0,132,ESP,,0.0,2,BB,2017-01-08,0
0,34,NLD,,0.0,2,BB,2017-01-08,0
0,0,NLD,,0.0,2,BB,2017-01-12,0
0,29,ESP,,0.0,2,BB,2017-01-08,0
0,121,DEU,,2.0,2,HB,2017-01-08,0
0,181,ITA,,0.0,2,BB,2017-01-08,5
0,68,BRA,,0.0,1,BB,2017-01-08,0
0,68,BRA,,0.0,2,BB,2017-01-08,0
0,3,ESP,,0.0,3,BB,2017-01-08,1
0,3,ESP,,0.0,2,BB,2017-01-08,0
0,1,PRT,,2.0,2,BB,2017-01-08,0
0,18,GBR,,0.0,2,BB,2017-01-08,0
0,1,PRT,,0.0,2,BB,2017-01-08,0
0,1,NLD,,0.0,2,BB,2017-01-14,0
0,1,ESP,,1.0,2,HB,2017-01-08,0
0,1,ESP,,1.0,2,HB,2017-01-08,0
0,0,PRT,,0.0,2,BB,2017-01-08,0
0,24,BEL,,0.0,2,BB,2017-01-08,0
0,0,PRT,,0.0,1,BB,2017-01-08,2
0,15,ESP,,0.0,2,HB,2017-01-08,1
0,15,ESP,,0.0,2,HB,2017-01-08,0
0,14,ESP,,0.0,2,HB,2017-01-08,0
0,2,ESP,,0.0,2,BB,2017-01-08,0
0,2,ESP,,0.0,2,BB,2017-01-08,0
0,0,PRT,,0.0,2,BB,2017-01-08,1
0,50,PRT,,0.0,2,BB,2017-01-08,2
0,1,PRT,,0.0,2,BB,2017-01-08,0
0,3,ESP,,0.0,2,BB,2017-01-08,0
0,1,ESP,,0.0,2,BB,2017-01-08,0
0,36,IRL,,0.0,2,BB,2017-01-08,0
0,4,ESP,,0.0,2,BB,2017-01-08,0
0,36,MYS,,0.0,1,BB,2017-01-08,0
0,2,PRT,,0.0,2,BB,2017-01-08,0
0,20,PRT,,1.0,2,BB,2017-01-08,1
0,20,PRT,,0.0,3,BB,2017-01-08,1
0,1,PRT,,0.0,2,BB,2017-01-08,0
0,1,PRT,,0.0,2,BB,2017-01-08,0
0,0,PRT,,0.0,2,BB,2017-01-09,0
0,0,PRT,,0.0,2,BB,2017-01-08,0
0,1,PRT,,2.0,2,BB,2017-01-08,2
0,70,NLD,,0.0,2,BB,2017-01-09,0
0,2,GBR,,0.0,2,BB,2017-01-09,0
0,39,GBR,,0.0,2,BB,2017-01-09,0
0,60,BRA,,2.0,2,BB,2017-01-09,1
0,95,BRA,,0.0,2,BB,2017-01-09,0
0,95,BRA,,0.0,2,BB,2017-01-09,0
0,19,GBR,,0.0,1,BB,2017-01-09,0
0,0,PRT,,0.0,1,BB,2017-01-09,1
0,3,ESP,,0.0,2,BB,2017-01-09,0
0,3,ESP,,0.0,2,BB,2017-01-09,0
0,1,PRT,,0.0,2,HB,2017-01-09,0
0,1,PRT,,0.0,2,BB,2017-06-05,0
0,114,BRA,,0.0,2,BB,2017-01-09,0
0,141,IRL,,2.0,2,BB,2017-01-09,0
0,154,IRL,,0.0,2,BB,2017-01-09,0
0,0,MDG,,0.0,2,BB,2017-01-09,0
0,119,GBR,,0.0,1,BB,2017-01-09,0
0,47,GBR,,0.0,2,BB,2017-01-09,0
0,0,PRT,,0.0,1,BB,2017-01-09,0
0,0,USA,,0.0,2,BB,2017-01-09,0
0,0,USA,,0.0,2,BB,2017-01-10,0
0,2,PRT,,0.0,2,BB,2017-01-09,0
0,24,FRA,,0.0,1,BB,2017-01-10,1
0,24,PRT,,0.0,2,BB,2017-01-10,1
0,186,IRL,,0.0,2,BB,2017-01-10,1
0,26,FRA,,0.0,2,BB,2017-01-10,0
0,0,PRT,,0.0,1,BB,2017-01-10,0
0,76,AUS,,0.0,2,BB,2017-01-10,0
0,0,PRT,,0.0,1,BB,2017-01-10,0
0,91,GBR,,0.0,2,BB,2017-01-10,0
0,218,GBR,,0.0,2,BB,2017-05-06,1
0,7,PRT,,0.0,2,BB,2017-01-10,0
0,35,GBR,,0.0,2,BB,2017-01-10,0
0,26,GBR,,0.0,2,HB,2017-01-10,0
0,60,FRA,,0.0,2,HB,2017-01-10,1
0,26,GBR,,0.0,2,HB,2017-01-10,0
0,147,GBR,,0.0,2,BB,2017-01-10,0
0,20,GBR,,0.0,2,BB,2017-01-11,0
0,19,GBR,,0.0,2,BB,2017-01-11,0
0,5,PRT,112.0,0.0,1,BB,2017-01-11,0
0,5,PRT,112.0,0.0,1,BB,2017-01-11,1
0,1,PRT,,0.0,1,BB,2017-01-11,0
0,0,ESP,,0.0,2,BB,2017-01-11,0
0,5,PRT,,0.0,2,BB,2017-01-11,0
0,4,ESP,,0.0,2,HB,2017-01-11,0
0,14,POL,,0.0,2,BB,2017-01-11,0
0,26,FRA,,0.0,2,BB,2017-01-11,0
0,1,PRT,,0.0,1,BB,2017-01-11,0
0,5,PRT,,0.0,1,BB,2017-03-23,0
0,0,BEL,,0.0,1,BB,2017-01-11,0
0,10,ESP,,0.0,2,HB,2017-01-11,0
0,94,CHE,,0.0,2,BB,2017-01-11,2
0,56,FRA,,0.0,2,BB,2017-01-11,0
0,1,PRT,,0.0,2,BB,2017-01-11,0
0,190,GBR,,0.0,2,HB,2017-01-12,0
0,170,GBR,,0.0,2,BB,2017-01-12,0
0,0,PRT,,0.0,2,BB,2017-01-12,0
0,2,PRT,,0.0,1,BB,2017-01-12,0
0,14,FRA,,0.0,1,BB,2017-01-12,0
0,14,FRA,,0.0,2,BB,2017-01-12,1
0,0,PRT,,0.0,2,BB,2017-01-12,0
0,0,PRT,,0.0,1,BB,2017-01-12,0
0,74,PRT,,0.0,1,BB,2017-01-12,0
0,81,PRT,,0.0,1,BB,2017-01-19,0
0,74,PRT,,0.0,1,BB,2017-01-12,0
0,81,PRT,,0.0,1,BB,2017-01-19,0
0,74,PRT,,0.0,1,BB,2017-01-12,0
0,81,PRT,,0.0,1,BB,2017-01-19,0
0,0,GBR,,0.0,2,BB,2017-01-12,2
0,0,GBR,,0.0,2,BB,2017-01-12,0
0,0,PRT,,0.0,1,BB,2017-01-12,2
0,23,FRA,,0.0,2,Undefined,2017-01-12,0
0,3,GBR,,0.0,2,BB,2017-01-12,0
0,0,PRT,,0.0,2,BB,2017-01-12,0
0,23,FRA,,0.0,1,Undefined,2017-01-12,0
0,23,FRA,,0.0,1,Undefined,2017-01-12,0
0,0,PRT,,0.0,2,BB,2017-01-12,2
0,0,PRT,,0.0,2,BB,2017-01-12,3
0,68,FRA,,0.0,2,Undefined,2017-01-12,0
0,0,PRT,,0.0,1,BB,2017-01-12,0
0,2,ESP,,0.0,1,BB,2017-01-13,0
0,5,PRT,,0.0,1,BB,2017-01-13,0
0,11,PRT,,0.0,2,BB,2017-02-28,0
0,1,PRT,,0.0,1,BB,2017-01-13,0
0,2,PRT,,0.0,1,BB,2017-01-27,0
0,1,PRT,,0.0,1,BB,2017-02-09,0
0,1,PRT,,0.0,2,BB,2017-02-24,0
0,1,PRT,,0.0,1,BB,2017-03-24,0
0,1,PRT,,0.0,2,BB,2017-04-07,0
0,1,PRT,,0.0,1,BB,2017-05-03,0
0,2,PRT,,0.0,1,BB,2017-06-02,0
0,1,PRT,272.0,0.0,1,BB,2017-01-13,1
0,0,PRT,,0.0,2,BB,2017-01-13,0
0,0,CHN,,0.0,1,BB,2017-01-13,0
0,0,CHN,,0.0,1,BB,2017-01-13,0
0,0,ESP,,0.0,2,BB,2017-01-13,0
0,0,PRT,,0.0,2,BB,2017-01-13,0
0,6,PRT,,0.0,2,BB,2017-01-13,0
0,6,PRT,,0.0,2,BB,2017-01-13,0
0,6,PRT,,0.0,2,BB,2017-01-13,0
0,7,PRT,,0.0,2,BB,2017-01-13,0
0,6,PRT,,0.0,2,BB,2017-01-13,0
0,6,PRT,,0.0,2,BB,2017-01-13,0
0,6,PRT,,0.0,2,BB,2017-01-13,1
0,6,PRT,,0.0,2,BB,2017-01-13,0
0,0,PRT,,0.0,2,BB,2017-01-13,1
0,1,ESP,,0.0,2,BB,2017-01-13,0
0,0,PRT,,0.0,2,BB,2017-01-13,0
0,85,GBR,,0.0,2,HB,2017-01-13,0
0,6,PRT,,0.0,2,BB,2017-01-13,0
0,3,PRT,,0.0,1,BB,2017-01-13,3
0,74,BRA,,0.0,2,BB,2017-01-13,0
0,11,GBR,,0.0,2,BB,2017-01-13,0
0,11,GBR,,0.0,1,BB,2017-01-13,0
0,0,PRT,,0.0,1,HB,2017-01-13,2
0,3,PRT,169.0,0.0,2,BB,2017-01-13,0
0,61,PRT,169.0,0.0,1,BB,2017-05-23,3
0,24,GBR,,0.0,2,HB,2017-01-14,3
0,4,IRL,,0.0,2,BB,2017-01-14,0
0,4,PRT,,0.0,1,BB,2017-01-14,0
0,4,PRT,,0.0,2,BB,2017-01-14,0
0,33,FRA,,0.0,2,BB,2017-01-14,0
0,72,GBR,,0.0,2,BB,2017-01-14,0
0,8,ITA,,0.0,2,BB,2017-01-14,0
0,13,PRT,,0.0,2,BB,2017-01-14,0
0,148,PRT,,0.0,2,HB,2017-01-14,0
0,58,ESP,,0.0,2,HB,2017-01-14,0
0,0,RUS,,0.0,2,BB,2017-01-14,0
0,55,GBR,,0.0,2,BB,2017-01-14,0
0,12,ISR,,0.0,1,BB,2017-01-14,1
0,22,FRA,,0.0,2,BB,2017-01-14,1
0,66,GBR,,0.0,1,BB,2017-01-14,2
0,66,GBR,,0.0,1,BB,2017-01-14,2
0,259,GBR,,0.0,2,BB,2017-01-14,0
0,1,GBR,,0.0,2,BB,2017-01-14,0
0,1,PRT,,0.0,2,BB,2017-01-14,0
0,90,GBR,,0.0,2,BB,2017-01-14,0
0,66,GBR,,0.0,1,BB,2017-01-14,2
0,72,GBR,,0.0,2,BB,2017-01-14,0
0,12,USA,,0.0,2,BB,2017-01-14,0
0,4,PRT,,0.0,2,BB,2017-01-14,0
0,2,IRL,,0.0,1,BB,2017-01-14,0
0,1,PRT,,2.0,2,SC,2017-01-14,1
0,2,PRT,,2.0,2,BB,2017-01-14,0
0,0,SWE,,0.0,2,BB,2017-01-17,1
0,0,PRT,,0.0,2,BB,2017-01-15,1
0,52,GBR,,0.0,2,BB,2017-01-15,0
0,52,GBR,,0.0,2,BB,2017-01-15,0
0,10,CHE,,0.0,2,BB,2017-01-15,0
0,4,PRT,,0.0,1,HB,2017-01-15,0
0,4,PRT,,0.0,1,HB,2017-01-15,0
0,0,CHN,,0.0,2,BB,2017-01-15,0
0,0,CHN,,0.0,2,BB,2017-01-30,0
0,4,PRT,,0.0,1,HB,2017-01-15,0
0,4,PRT,,0.0,1,HB,2017-01-15,0
0,4,PRT,,0.0,1,HB,2017-01-15,0
0,4,PRT,,0.0,1,HB,2017-01-15,0
0,8,PRT,,0.0,2,BB,2017-01-15,0
0,4,PRT,,0.0,1,HB,2017-01-15,0
0,4,PRT,,0.0,1,HB,2017-01-15,0
0,4,PRT,,0.0,2,HB,2017-01-15,0
0,4,PRT,,0.0,1,HB,2017-01-15,0
0,4,PRT,,0.0,2,HB,2017-01-15,0
0,4,PRT,,0.0,2,HB,2017-01-15,0
0,4,PRT,,0.0,2,HB,2017-01-15,0
0,4,PRT,,0.0,2,HB,2017-01-15,0
0,4,PRT,,0.0,2,HB,2017-01-15,0
0,4,PRT,,0.0,2,HB,2017-01-15,0
0,4,PRT,,0.0,2,HB,2017-01-15,0
0,4,PRT,,0.0,0,SC,2017-01-15,0
0,4,PRT,,0.0,2,HB,2017-01-15,0
0,4,PRT,,0.0,2,HB,2017-01-15,0
0,4,PRT,,0.0,1,HB,2017-01-15,1
0,4,PRT,,0.0,1,HB,2017-01-15,0
0,4,PRT,,0.0,1,HB,2017-01-15,0
0,0,ITA,,0.0,2,BB,2017-01-15,0
0,0,ITA,,0.0,2,BB,2017-01-17,0
0,0,ITA,,0.0,2,BB,2017-01-15,0
0,0,ITA,,0.0,2,BB,2017-01-17,1
0,74,DEU,,0.0,2,BB,2017-01-15,0
0,88,DEU,,0.0,2,BB,2017-01-17,0
0,6,PRT,,0.0,2,BB,2017-01-15,0
0,3,IRL,,0.0,2,BB,2017-01-15,0
0,0,PRT,,0.0,2,BB,2017-01-15,1
0,8,GBR,,0.0,2,BB,2017-01-15,0
0,3,PRT,,0.0,2,BB,2017-01-15,0
0,1,PRT,,0.0,2,BB,2017-05-14,0
0,92,NLD,,0.0,2,BB,2017-01-15,0
0,6,PRT,,0.0,2,BB,2017-01-15,0
0,6,PRT,,0.0,2,BB,2017-01-15,0
0,4,PRT,,0.0,2,BB,2017-01-15,0
0,5,PRT,,0.0,2,BB,2017-01-15,0
0,0,PRT,,0.0,1,BB,2017-01-15,0
0,1,PRT,,0.0,2,BB,2017-01-15,0
0,1,PRT,,0.0,2,BB,2017-01-15,2
0,30,ESP,,0.0,2,BB,2017-01-15,0
0,1,PRT,,0.0,2,BB,2017-01-15,0
0,10,ESP,,0.0,2,BB,2017-01-15,0
0,0,RUS,,0.0,2,BB,2017-01-15,0
0,2,GBR,,0.0,1,BB,2017-01-15,0
0,3,PRT,,0.0,1,BB,2017-01-15,0
0,10,ESP,,0.0,2,BB,2017-01-15,0
0,56,PRT,,0.0,2,BB,2017-01-15,0
0,0,MAR,,0.0,2,BB,2017-01-15,0
0,2,PRT,,0.0,2,BB,2017-01-15,0
0,10,PRT,,0.0,2,HB,2017-01-15,1
0,5,PRT,,1.0,2,SC,2017-01-16,1
0,4,PRT,,0.0,2,BB,2017-01-15,0
0,3,POL,,0.0,1,BB,2017-01-15,0
0,3,POL,,0.0,1,BB,2017-01-15,0
0,62,EST,,0.0,1,BB,2017-01-16,0
0,0,ESP,,0.0,2,BB,2017-01-16,0
0,3,PRT,,0.0,2,BB,2017-01-16,0
1,32,PRT,,0.0,2,BB,2017-02-11,0
0,48,IRL,,0.0,2,BB,2017-01-16,0
0,142,NLD,,0.0,2,BB,2017-01-16,0
0,17,IRL,,0.0,2,BB,2017-01-16,1
0,77,ITA,,0.0,2,BB,2017-01-16,0
0,11,PRT,,0.0,2,BB,2017-01-16,0
0,0,CHE,,0.0,2,BB,2017-01-16,2
0,0,PRT,,0.0,2,BB,2017-01-16,0
0,0,PRT,,0.0,2,BB,2017-01-28,0
0,3,PRT,,0.0,2,BB,2017-05-03,0
0,5,PRT,,0.0,2,BB,2017-05-22,0
0,2,PRT,,0.0,2,BB,2017-05-23,0
0,0,ESP,,0.0,2,HB,2017-01-16,0
0,160,IRL,,0.0,2,BB,2017-01-16,0
0,160,IRL,,0.0,2,BB,2017-01-16,0
0,5,CHE,,0.0,2,BB,2017-01-16,0
0,0,FRA,,0.0,2,BB,2017-01-16,0
0,18,PRT,154.0,0.0,1,BB,2017-01-17,1
0,28,PRT,154.0,0.0,1,BB,2017-01-28,0
0,34,PRT,154.0,0.0,1,BB,2017-02-03,1
0,87,IRL,,0.0,2,HB,2017-01-17,0
0,57,GBR,,0.0,2,BB,2017-01-17,2
0,3,PRT,,0.0,1,BB,2017-01-17,0
0,33,GBR,,0.0,2,BB,2017-01-17,0
0,266,BRA,,0.0,2,BB,2017-01-17,0
0,266,BRA,,0.0,2,BB,2017-01-17,0
0,2,PRT,428.0,0.0,1,BB,2017-01-17,0
0,127,GBR,,0.0,2,HB,2017-01-17,0
0,4,GBR,,0.0,1,BB,2017-01-17,0
0,25,GBR,,0.0,2,BB,2017-01-17,0
0,0,PRT,,0.0,2,BB,2017-01-17,0
0,0,PRT,,0.0,2,HB,2017-05-14,0
0,3,PRT,,1.0,1,BB,2017-05-15,2
0,2,PRT,,0.0,2,BB,2017-01-17,0
0,1,IRL,,0.0,1,BB,2017-01-17,0
0,39,PRT,,0.0,1,Undefined,2017-01-17,1
0,1,ITA,,0.0,2,BB,2017-01-17,0
0,122,PRT,,0.0,1,Undefined,2017-01-17,1
0,40,PRT,,0.0,1,BB,2017-03-01,0
0,3,PRT,,0.0,1,BB,2017-01-17,1
0,3,ITA,,0.0,1,Undefined,2017-01-17,0
0,41,PRT,,0.0,1,Undefined,2017-01-17,1
0,2,PRT,154.0,0.0,1,BB,2017-01-17,0
1,35,PRT,154.0,0.0,1,BB,2017-02-02,0
0,4,PRT,,0.0,1,Undefined,2017-01-17,0
0,41,PRT,,0.0,1,Undefined,2017-01-17,3
0,41,PRT,,0.0,1,Undefined,2017-01-17,1
0,41,PRT,,0.0,1,Undefined,2017-01-17,1
0,41,PRT,,0.0,1,Undefined,2017-01-17,1
0,3,PRT,,0.0,1,Undefined,2017-01-17,0
0,0,PRT,,0.0,2,BB,2017-01-18,1
0,40,PRT,,0.0,1,Undefined,2017-01-18,2
0,40,PRT,,0.0,1,Undefined,2017-01-18,1
0,4,IRL,,0.0,2,BB,2017-01-18,3
0,1,PRT,,0.0,1,BB,2017-01-18,1
0,1,PRT,,0.0,1,BB,2017-01-18,1
0,0,PRT,154.0,0.0,1,BB,2017-01-18,0
0,40,PRT,,0.0,1,HB,2017-01-18,2
0,40,PRT,,0.0,1,HB,2017-01-18,2
0,3,ESP,,0.0,2,BB,2017-01-18,0
0,9,ESP,,0.0,2,BB,2017-01-19,0
0,5,IRL,,0.0,2,BB,2017-01-18,0
0,3,PRT,,0.0,1,Undefined,2017-01-18,0
0,35,DEU,,0.0,1,BB,2017-01-18,0
0,0,FRA,,0.0,2,BB,2017-01-18,0
0,4,IRL,,0.0,1,BB,2017-01-18,0
0,2,PRT,,0.0,2,BB,2017-01-18,0
0,40,PRT,,0.0,1,Undefined,2017-01-18,0
0,40,ESP,,0.0,1,Undefined,2017-01-18,2
0,0,PRT,,0.0,1,BB,2017-01-19,1
0,2,PRT,,0.0,1,BB,2017-01-19,3
0,40,PRT,,0.0,1,Undefined,2017-01-19,0
0,40,PRT,,0.0,1,Undefined,2017-01-19,1
0,40,PRT,,0.0,1,Undefined,2017-01-19,1
0,0,PRT,,0.0,1,BB,2017-01-19,0
0,0,PRT,,0.0,2,BB,2017-03-14,0
0,1,PRT,,0.0,1,BB,2017-04-28,0
0,7,PRT,,0.0,2,BB,2017-05-25,0
0,0,PRT,,0.0,1,BB,2017-01-19,0
0,0,PRT,,0.0,1,BB,2017-01-19,0
0,0,PRT,88.0,0.0,1,BB,2017-03-29,0
0,0,PRT,,0.0,1,BB,2017-01-19,0
0,0,PRT,,0.0,1,BB,2017-01-19,0
0,40,PRT,,0.0,1,Undefined,2017-01-19,0
0,108,FRA,,0.0,1,HB,2017-01-19,0
0,40,PRT,,0.0,1,Undefined,2017-01-19,0
0,40,PRT,,0.0,1,Undefined,2017-01-19,3
0,40,PRT,,0.0,1,Undefined,2017-01-19,0
0,40,PRT,,0.0,1,Undefined,2017-01-19,1
0,10,FRA,,0.0,2,BB,2017-01-19,0
0,1,FRA,,0.0,2,BB,2017-01-21,1
0,40,ITA,,0.0,1,Undefined,2017-01-19,0
0,40,PRT,,0.0,1,Undefined,2017-01-19,0
0,40,PRT,,0.0,1,Undefined,2017-01-19,1
0,0,FRA,,0.0,2,BB,2017-01-19,0
0,2,FRA,,0.0,2,BB,2017-01-21,1
0,0,FRA,,0.0,2,BB,2017-01-19,0
0,40,PRT,,0.0,1,Undefined,2017-01-19,0
0,40,PRT,,0.0,1,Undefined,2017-01-19,1
0,0,CHN,,0.0,2,BB,2017-01-19,0
0,40,PRT,,0.0,1,Undefined,2017-01-19,0
0,40,PRT,,0.0,1,Undefined,2017-01-19,1
0,40,PRT,,0.0,1,Undefined,2017-01-19,1
0,40,PRT,,0.0,1,Undefined,2017-01-19,0
0,40,PRT,,0.0,1,Undefined,2017-01-19,0
0,27,PRT,,0.0,1,Undefined,2017-01-19,0
0,40,PRT,,0.0,1,Undefined,2017-01-19,1
0,40,PRT,,0.0,1,Undefined,2017-01-19,2
0,40,PRT,,0.0,1,Undefined,2017-01-19,0
0,40,PRT,,0.0,1,Undefined,2017-01-19,0
0,40,PRT,,0.0,1,Undefined,2017-01-19,0
0,40,PRT,,0.0,1,Undefined,2017-01-19,0
0,40,PRT,,0.0,1,Undefined,2017-01-19,1
0,40,PRT,,0.0,1,Undefined,2017-01-19,0
0,40,PRT,,0.0,1,Undefined,2017-01-19,1
0,40,PRT,,0.0,1,Undefined,2017-01-19,1
0,40,PRT,,0.0,1,Undefined,2017-01-19,0
0,40,PRT,,0.0,1,Undefined,2017-01-19,0
0,40,BRA,,0.0,1,Undefined,2017-01-19,1
0,40,PRT,,0.0,1,Undefined,2017-01-19,0
0,40,PRT,,0.0,1,Undefined,2017-01-19,1
0,40,PRT,,0.0,1,Undefined,2017-01-19,1
0,40,PRT,,0.0,1,Undefined,2017-01-19,1
0,40,PRT,,0.0,1,Undefined,2017-01-19,0
0,4,PRT,,0.0,1,Undefined,2017-01-19,0
0,40,PRT,,0.0,1,Undefined,2017-01-19,0
0,40,PRT,,0.0,1,Undefined,2017-01-19,1
0,40,PRT,,0.0,1,Undefined,2017-01-19,1
0,40,ESP,,0.0,1,Undefined,2017-01-19,0
0,40,PRT,,0.0,1,Undefined,2017-01-19,1
0,40,PRT,,0.0,1,Undefined,2017-01-19,1
0,40,PRT,,0.0,1,Undefined,2017-01-19,1
0,40,PRT,,0.0,1,Undefined,2017-01-19,2
0,40,PRT,,0.0,1,Undefined,2017-01-19,1
0,40,PRT,,0.0,1,Undefined,2017-01-19,0
0,40,PRT,,0.0,1,Undefined,2017-01-19,0
0,40,PRT,,0.0,1,Undefined,2017-01-19,0
0,40,PRT,,0.0,1,Undefined,2017-01-19,1
0,40,IDN,,0.0,1,Undefined,2017-01-19,2
0,40,PRT,,0.0,1,Undefined,2017-01-19,0
0,40,PRT,,0.0,1,Undefined,2017-01-19,1
0,40,IND,,0.0,1,Undefined,2017-01-19,1
0,40,PRT,,0.0,1,Undefined,2017-01-19,0
0,40,PRT,,0.0,1,Undefined,2017-01-19,3
0,40,PRT,,0.0,1,Undefined,2017-01-19,4
0,40,PRT,,0.0,1,Undefined,2017-01-19,0
0,40,PRT,,0.0,1,Undefined,2017-01-19,2
0,40,ESP,,0.0,1,Undefined,2017-01-19,0
0,40,ESP,,0.0,1,Undefined,2017-01-19,1
0,40,PRT,,0.0,1,Undefined,2017-01-19,0
0,40,PRT,,0.0,1,Undefined,2017-01-19,1
0,40,PRT,,0.0,1,Undefined,2017-01-19,0
0,40,PRT,,0.0,1,Undefined,2017-01-19,0
0,40,PRT,,0.0,1,Undefined,2017-01-19,0
0,40,PRT,,0.0,1,Undefined,2017-01-19,1
0,40,PRT,,0.0,1,Undefined,2017-01-19,1
0,0,PRT,,0.0,1,Undefined,2017-01-19,0
0,40,PRT,,0.0,1,Undefined,2017-01-19,1
0,40,PRT,,0.0,1,Undefined,2017-01-19,1
